,Unnamed: 0,name,height,weight,reach,STANCE,SLPM,Str Acc,SApm,Str. Def,TD Avg,TD Acc,TD Def,Sub Avg,age
216,216,Manolo Zecchini,68.0,145,68.0, Orthodox,2.34,0.21,6.75,0.46,0.0,0.0,0.0,0.0,27.0
217,217,Ahmad Hassanzada,73.0,155,75.0, Orthodox,2.59,0.34,4.42,0.4,2.5,0.22,0.0,0.0,27.0
218,218,Masakatsu Okuda,68.0, --,68.0,,0.0,0.0,4.27,0.34,0.0,0.0,0.0,4.3,
219,219,Mychal Clark,75.0,224,75.0, Orthodox,5.8,0.56,2.9,0.59,0.0,0.0,0.0,0.0,
220,220,Matt Horning,64.0,125,65.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
221,221,Phil Cardella,71.0,155,70.0,,2.47,0.5,2.0,0.57,0.0,0.0,0.11,2.5,47.0
222,222,Remco Pardoel,75.0,260,73.0, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
223,223,Matt Mitrione,75.0,265,82.0, Switch,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,45.0
224,224,Masanori Tonooka,68.0,185,68.0, Orthodox,0.16,0.05,1.09,0.36,0.0,0.0,0.0,0.0,
225,225,Roy Nelson,72.0,263,73.0, Orthodox,2.18,0.36,4.79,0.46,1.14,0.27,0.65,0.1,47.0
226,226,Alex Crispin,67.0,155,68.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,227,Nick Nolte,72.0,170,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
228,228,Saidyokub Kakhramonov,68.0,135,69.0, Orthodox,2.05,0.51,0.88,0.58,6.63,0.48,0.83,1.9,28.0
229,229,Ricky Palacios,66.0,145,67.0, Orthodox,7.73,0.53,3.27,0.59,0.0,0.0,1.0,0.0,36.0
230,230,Jeff Curran,66.0,135,69.0, Orthodox,1.54,0.31,2.48,0.6,0.35,0.12,0.35,1.2,46.0
231,231,Sangwook Kim,72.0,155,72.0, Orthodox,5.57,0.51,7.94,0.48,1.65,0.18,0.66,0.8,30.0
232,232,Tim Credeur,75.0,185,75.0, Orthodox,3.59,0.3,3.13,0.57,0.41,1.0,0.5,3.3,46.0
233,233,Aji Susilo,70.0,155,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
234,234,Cody Donovan,75.0,205,74.0, Orthodox,5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7,43.0
235,235,John Elam,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
236,236,Gennaro Strangis,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
237,237,Lorenzo Hood,75.0,265,80.0, Southpaw,2.64,0.61,4.66,0.11,0.0,0.0,1.0,0.0,35.0
238,238,Edson Barboza,71.0,145,75.0, Orthodox,4.11,0.44,4.65,0.56,0.45,0.5,0.72,0.1,38.0
239,239,Lee Higgins,70.0,155,74.0,,1.02,0.26,3.68,0.4,0.0,0.0,0.0,0.0,43.0
240,240,Eli Aronov,70.0,185,72.0, Orthodox,8.92,0.68,6.49,0.38,12.16,1.0,0.0,0.0,27.0
241,241,Stevie Ray,70.0,155,70.0, Southpaw,3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6,34.0
242,242,Diego Rivas,68.0,145,69.0, Orthodox,1.37,0.4,2.14,0.52,1.79,0.6,0.64,0.9,32.0
243,243,Danillo Villefort,73.0,185,76.0, Orthodox,2.86,0.37,2.4,0.68,1.71,0.66,0.33,1.7,41.0
244,244,Takeshi Yamazaki,68.0,139,68.0, Southpaw,0.57,0.25,1.57,0.47,4.5,0.5,1.0,1.0,
245,245,Ruben Villareal,76.0,265,75.0, Orthodox,5.18,0.53,4.86,0.35,0.0,0.0,0.0,0.0,54.0
246,246,Arnold Allen,68.0,145,70.0, Southpaw,3.39,0.4,2.91,0.61,1.02,0.5,0.75,0.4,30.0
247,247,Cole Escovedo,67.0,135,72.0, Orthodox,1.77,0.43,4.32,0.49,0.43,0.33,0.13,0.0,42.0
248,248,Josh Stansbury,74.0,205,74.0, Orthodox,3.22,0.54,3.54,0.54,0.0,0.0,0.87,1.0,39.0
249,249,Mike Pyle,72.0,170,74.0, Orthodox,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,48.0
250,250,Joaquin Buckley,70.0,170,76.0, Southpaw,4.25,0.36,3.12,0.58,1.69,0.44,0.69,0.0,30.0
251,251,Andre Roberts,74.0,345,73.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
252,252,Alex Schoenauer,75.0,185,75.0, Orthodox,1.22,0.4,2.27,0.42,0.0,0.0,0.22,4.9,48.0
253,253,Michal Figlak,70.0,155,70.0, Orthodox,4.0,0.39,4.93,0.52,0.5,0.12,0.57,0.0,27.0
254,254,Robert Drysdale,75.0,205,79.0, Orthodox,0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9,42.0
255,255,Tommy Lee,67.0,145,68.0, Orthodox,0.0,0.0,0.3,0.75,4.57,0.33,0.0,0.0,47.0
256,256,Jalin Turner,75.0,155,77.0, Southpaw,5.6,0.48,4.57,0.41,0.79,0.55,0.74,1.1,29.0
257,257,Guram Kutateladze,71.0,155,72.0, Orthodox,4.62,0.45,4.53,0.56,0.69,0.18,0.75,0.0,32.0
258,258,Johnny Case,70.0,155,72.0, Orthodox,3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,34.0
259,259,Herman Terrado,69.0,170,69.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,260,Collin Anglin,69.0,145,71.0, Orthodox,4.59,0.48,5.54,0.51,2.28,0.66,1.0,0.0,31.0
261,261,Mitch Ramirez,71.0,155,71.0, Orthodox,2.37,0.42,3.34,0.36,0.91,1.0,0.0,0.0,31.0
262,262,Jarrod Kwitty,68.0,185,68.0,,0.53,0.5,4.4,0.32,8.0,0.5,0.0,2.0,
263,263,Pauline Macias,64.0,115,64.0, Southpaw,0.8,0.29,4.6,0.42,2.0,0.18,0.0,0.0,35.0
264,264,Valesca Machado,64.0,115,63.0, Orthodox,2.4,0.32,2.87,0.64,0.0,0.0,0.76,0.0,28.0
265,265,Clay Mitchell,74.0,185,68.0,,1.63,0.85,0.0,0.0,0.0,0.0,1.0,4.1,
266,266,Rob MacDonald,75.0,205,78.0, Orthodox,1.8,0.5,2.04,0.46,7.19,0.8,0.8,5.4,45.0
267,267,Fares Ziam,73.0,155,75.0, Orthodox,2.7,0.48,1.72,0.65,0.81,0.23,0.67,0.2,27.0
268,268,Anthony Torres,68.0,170,68.0, Orthodox,3.54,0.48,7.52,0.45,0.0,0.0,1.0,2.2,45.0
269,269,Norifumi Yamamoto,64.0,135,66.0, Southpaw,2.09,0.45,2.01,0.57,0.41,0.22,0.45,0.0,47.0
270,270,Tim Elliott,67.0,125,66.0, Southpaw,3.39,0.44,2.66,0.56,3.73,0.47,0.59,1.0,37.0
271,271,Valentijn Overeem,75.0,230,76.0, Orthodox,0.93,0.34,1.49,0.58,1.86,0.5,0.0,4.7,47.0
272,272,Nate Diaz,72.0,170,76.0, Southpaw,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,39.0
273,273,Felipe Arantes,68.0,135,73.0, Orthodox,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,36.0
274,274,Scott Junk,73.0,265,73.0, Orthodox,5.13,0.6,1.81,0.45,0.0,0.0,0.0,0.0,45.0
275,275,Soa Palelei,76.0,265,81.0, Orthodox,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0,46.0
276,276,Viviane Pereira,61.0,115,63.0, Orthodox,2.7,0.3,4.48,0.58,0.25,1.0,0.28,0.2,30.0
277,277,WonBin Ki,71.0,155,73.0, Orthodox,5.47,0.47,3.24,0.55,0.0,0.0,0.0,0.0,33.0
278,278,Lv Zhenhong,68.0,145,67.0, Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
279,279,Greg Soto,71.0,170,73.0, Orthodox,3.21,0.63,2.61,0.52,1.49,0.27,0.44,1.0,37.0
280,280,Niko Price,72.0,170,76.0, Orthodox,5.46,0.42,5.6,0.48,0.7,0.2,0.64,0.7,34.0
281,281,Gan McGee,82.0,265,82.0, Orthodox,2.2,0.29,2.31,0.59,0.65,0.25,0.83,0.0,47.0
282,282,Thomas Gifford,73.0,155,75.0, Orthodox,3.97,0.37,6.45,0.37,0.5,0.33,0.33,0.0,31.0
283,283,Eric Bedard,74.0,239,75.0,,6.37,0.35,8.54,0.52,0.0,0.0,0.0,0.0,39.0
284,284,Rodrigo Lidio,71.0,155,73.0, Orthodox,0.97,0.5,0.0,1.0,0.0,0.0,0.5,0.0,34.0
285,285,Terrence Mitchell,70.0,135,74.0, Orthodox,2.21,0.34,8.85,0.41,3.69,0.5,0.0,0.0,34.0
286,286,Clayton MacFarlane,71.0,170,74.0,,1.33,0.52,1.82,0.55,1.05,0.33,0.37,0.0,
287,287,Junya Kudo,64.0,135,64.0, Orthodox,1.85,0.71,4.44,0.33,0.0,0.0,0.0,0.0,
288,288,Melissa Martinez,62.0,115,66.0, Southpaw,3.0,0.57,2.53,0.45,1.0,0.5,0.0,0.0,26.0
289,289,David Gardner,71.0,155,68.0, Orthodox,0.17,1.0,0.34,0.0,0.0,0.0,0.66,0.0,47.0
290,290,Anton Turkalj,76.0,205,78.0, Orthodox,2.45,0.42,3.42,0.54,4.98,0.41,0.16,0.0,27.0
291,291,Ketlen Vieira,68.0,135,68.0, Orthodox,3.04,0.41,3.92,0.51,1.51,0.44,0.92,0.6,32.0
292,292,Dave Rickels,71.0,155,73.0,,4.29,0.59,5.53,0.42,0.0,0.0,0.25,0.0,35.0
293,293,Travis Lutter,71.0,185,75.0, Orthodox,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7,51.0
294,294,Denis Stojnic,72.0,245,73.0, Orthodox,1.51,0.23,6.06,0.36,0.0,0.0,0.8,1.0,44.0
295,295,Rob Font,68.0,135,71.0, Orthodox,5.53,0.45,3.65,0.56,0.89,0.35,0.46,0.3,36.0
296,296,Shane Carwin,74.0,265,80.0, Orthodox,4.38,0.47,3.53,0.53,1.42,0.33,0.42,0.0,49.0
297,297,Paddy Holohan,70.0,125,69.0, Orthodox,2.13,0.46,2.81,0.46,2.88,0.47,0.71,1.3,36.0
298,298,Calen Born,68.0,170,72.0, Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
299,299,Roberta Rovel,68.0,145,68.0,,0.87,0.46,3.0,0.26,0.0,0.0,1.0,0.0,
300,300,Neil Magny,75.0,170,80.0, Orthodox,3.47,0.46,2.42,0.52,2.17,0.4,0.54,0.3,36.0
301,301,Gloria de Paula,65.0,115,67.0, Orthodox,4.89,0.53,3.77,0.66,0.74,0.37,0.65,0.5,28.0
302,302,Alton Cunningham,74.0,205,77.0, Orthodox,3.33,0.75,4.94,0.2,1.67,0.1,1.0,0.0,30.0
303,303,Dan Stittgen,73.0,170,71.0, Orthodox,2.97,0.46,4.42,0.37,0.78,1.0,1.0,0.0,43.0
304,304,Ernesta Kareckaite,69.0,125,71.0, Orthodox,7.9,0.42,6.9,0.43,1.0,0.66,0.86,0.0,25.0
305,305,Anthony Macias,69.0,185,70.0, Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
306,306,Stephan Bonnar,76.0,205,79.0, Orthodox,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0,47.0
307,307,Abubakar Nurmagomedov,71.0,170,72.0, Orthodox,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0,34.0
308,308,Brok Weaver,72.0,155,73.0, Southpaw,4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4,32.0
309,309,Asbel Cancio,70.0,225,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,310,Josh Neer,71.0,170,72.0, Orthodox,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,41.0
311,311,Marcus Jones,78.0,265,75.0, Orthodox,1.94,0.52,2.71,0.58,8.71,0.75,0.0,2.9,50.0
312,312,Erik Koch,70.0,170,71.0, Southpaw,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0,35.0
313,313,Tommy McMillen,71.0,145,71.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
314,314,Timmy Cuamba,69.0,145,71.0, Orthodox,2.53,0.34,4.23,0.57,0.5,0.16,0.71,0.0,25.0
315,315,Chris Yee,69.0,185,69.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
316,316,Rickson Zenidim,67.0,125,67.0, Orthodox,1.67,0.32,4.07,0.33,0.0,0.0,0.0,0.0,25.0
317,317,Jack Morrison,71.0,205,71.0,,0.0,0.0,19.31,0.4,0.0,0.0,0.0,0.0,
318,318,Curtis Blaydes,76.0,265,80.0, Orthodox,3.53,0.5,1.83,0.59,5.72,0.53,0.31,0.0,33.0
319,319,Yoislandy Izquierdo,71.0,155,73.0, Southpaw,2.93,0.52,1.4,0.26,0.0,0.0,0.5,0.0,40.0
320,320,Aaron Wetherspoon,67.0,170,67.0,,2.27,0.32,4.33,0.45,0.0,0.0,0.77,0.0,
321,321,Jared Gooden,72.0,170,77.0, Orthodox,5.08,0.49,6.68,0.48,0.67,1.0,0.65,0.2,30.0
322,322,Per Eklund,70.0,155,72.0, Orthodox,2.07,0.61,2.38,0.67,2.07,0.11,0.5,3.6,
323,323,Blake Bilder,68.0,145,68.0, Switch,3.81,0.48,4.15,0.53,0.31,0.07,0.71,0.6,33.0
324,324,Steve White,71.0,175,71.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
325,325,Alexandre Dantas,74.0,238,74.0, Orthodox,0.21,0.25,1.87,0.6,0.0,0.0,0.0,3.1,45.0
326,326,Max Rohskopf,73.0,155,71.0, Orthodox,1.7,0.31,5.8,0.42,3.0,0.33,0.0,1.5,29.0
327,327,Estevan Payan,70.0,145,72.0, Orthodox,4.25,0.42,3.58,0.57,0.36,1.0,0.6,0.4,42.0
328,328,Zhalgas Zhumagulov,64.0,125,66.0, Switch,5.24,0.43,5.86,0.52,1.3,0.19,0.75,0.2,35.0
329,329,Jeremie Holloway,72.0,170,72.0,,0.81,0.5,0.51,0.79,0.0,0.0,0.0,0.0,39.0
330,330,Raffael Cerqueira,76.0,205,76.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
331,331,Abdul Razak Alhassan,70.0,185,73.0, Orthodox,3.37,0.48,3.99,0.55,0.89,0.38,0.5,0.2,38.0
332,332,Tony DeSouza,72.0,170,70.0, Southpaw,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5,49.0
333,333,Alexander Gustafsson,77.0,205,79.0, Orthodox,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4,37.0
334,334,Mike Hayes,76.0,230,76.0, Orthodox,4.87,0.55,1.47,0.77,0.0,0.0,0.75,4.0,
335,335,Derrick Lewis,75.0,260,79.0, Orthodox,2.48,0.5,2.48,0.4,0.57,0.26,0.52,0.0,39.0
336,336,Aisling Daly,62.0,115,64.0, Orthodox,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9,36.0
337,337,Irwin Rivera,66.0,135,67.0, Southpaw,3.36,0.44,5.07,0.57,1.0,0.16,0.7,0.0,35.0
338,338,Jeremy  Freitag,73.0,205,73.0,,0.0,0.0,8.37,0.19,0.0,0.0,0.33,1.9,
339,339,Teemu Packalen,73.0,155,75.0, Orthodox,2.57,0.54,3.91,0.47,2.31,0.25,1.0,1.5,37.0
340,340,Joe Son,64.0,236,64.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
341,341,Eric Wray,72.0,170,70.0, Orthodox,1.76,0.48,3.12,0.28,4.07,0.66,0.0,2.0,
342,342,Justin Pennington,64.0, --,65.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
343,343,Patrick Cote,71.0,170,75.0, Orthodox,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,44.0
344,344,Amar Suloev,69.0,183,69.0, Orthodox,1.98,0.37,2.19,0.7,0.27,1.0,0.88,0.3,47.0
345,345,Alan Jouban,72.0,170,73.0, Southpaw,5.67,0.5,3.77,0.6,0.51,0.44,0.58,0.3,42.0
346,346,Rico Farrington,76.0,170,79.0, Southpaw,6.33,0.41,7.2,0.51,0.0,0.0,0.2,0.0,34.0
347,347,Eddie Wineland,67.0,135,69.0, Orthodox,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,39.0
348,348,Maurice Eazel,67.0,135,67.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
349,349,Macy Chiasson,71.0,135,72.0, Orthodox,3.53,0.44,2.53,0.46,2.38,0.37,0.62,0.5,32.0
350,350,Kevin Jordan,75.0,245,75.0, Orthodox,2.0,0.4,1.91,0.55,0.0,0.0,0.77,0.6,53.0
351,351,Jose Barreto,,185,, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
352,352,Mizuto Hirota,67.0,155,67.0, Orthodox,3.36,0.4,3.5,0.54,1.36,0.5,0.58,0.1,43.0
353,353,Anthony Lapsley,69.0,170,73.0, Southpaw,0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0,44.0
354,354,Sam Spengler,71.0,185,67.0, Orthodox,3.27,0.62,3.27,0.54,1.75,0.11,0.75,1.8,
355,355,Ross Pearson,68.0,155,69.0, Orthodox,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,39.0
356,356,Koji Kitao,79.0,350,79.0, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
357,357,Stephanie Luciano,66.0,115,65.0, Orthodox,5.8,0.57,2.33,0.61,1.0,1.0,0.83,0.0,24.0
358,358,Sean O'Malley,71.0,135,72.0, Switch,7.63,0.61,3.52,0.62,0.35,0.42,0.62,0.3,29.0
359,359,Kyle Driscoll,71.0,145,74.0, Orthodox,2.73,0.32,2.6,0.58,2.0,0.18,0.0,0.0,29.0
360,360,Rubens Xavier,75.0,220,74.0, Orthodox,0.77,0.42,1.82,0.21,2.1,0.4,0.25,1.1,
361,361,Ignacio Bahamondes,75.0,155,75.0, Orthodox,7.15,0.46,4.38,0.57,0.0,0.0,0.85,0.4,26.0
362,362,Akira Kikuchi,68.0,155,69.0, Orthodox,3.67,0.56,0.4,0.14,2.0,0.4,1.0,0.0,45.0
363,363,Louis Lee Scott,68.0,135,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
364,364,Johnny Munoz,69.0,135,71.0, Orthodox,2.44,0.36,2.66,0.55,2.4,0.25,0.45,1.8,31.0
365,365,Nad Narimani,68.0,145,70.0, Orthodox,3.33,0.42,3.0,0.58,1.92,0.41,0.7,0.0,37.0
366,366,Angelo Antonio,71.0,205,72.0, Orthodox,1.09,0.5,7.64,0.5,0.0,0.0,0.0,0.0,
367,367,Carl Seumanutafa,73.0,255,81.0, Orthodox,0.0,0.0,3.33,0.75,0.0,0.0,0.0,0.0,
368,368,John Clarke,75.0,170,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
369,369,Julianna Pena,66.0,135,69.0, Orthodox,3.16,0.47,2.3,0.5,1.94,0.55,0.23,0.8,34.0
370,370,Tra Telligman,74.0,233,74.0, Orthodox,1.83,0.35,3.02,0.56,0.87,1.0,0.8,0.0,59.0
371,371,Makhmud Muradov,74.0,185,75.0, Orthodox,4.21,0.43,2.57,0.61,3.03,0.66,0.77,0.2,34.0
372,372,Tim Hague,76.0,260,76.0, Orthodox,2.79,0.47,4.14,0.46,1.72,0.33,0.85,0.9,41.0
373,373,Emanuel Newton,73.0,205,75.0,,1.92,0.49,1.35,0.51,2.02,1.0,0.0,0.0,40.0
374,374,Wes Sims,82.0,260,81.0, Orthodox,0.98,0.51,2.95,0.37,0.0,0.0,0.4,2.3,44.0
375,375,Giga Chikadze,72.0,145,74.0, Orthodox,4.08,0.43,3.44,0.62,0.23,0.33,0.69,0.2,35.0
376,376,Icaro Brito,70.0,145,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
377,377,Joey Gomez,70.0,135,73.0, Orthodox,2.44,0.28,4.46,0.55,0.62,1.0,0.5,0.0,37.0
378,378,Daniel Rodriguez,73.0,170,74.0, Southpaw,7.3,0.5,5.28,0.56,0.62,0.5,0.63,0.1,37.0
379,379,Alexander Trevino,,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
380,380,Frank Lester,71.0,170,71.0, Orthodox,2.18,0.36,3.82,0.53,0.0,0.0,0.0,0.0,39.0
381,381,Manel Kape,65.0,125,68.0, Southpaw,5.12,0.54,4.51,0.59,0.65,0.37,0.77,0.4,30.0
382,382,Ryan Bader,74.0,205,74.0, Orthodox,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,40.0
383,383,Thomas Campbell,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
384,384,Shawn Jordan,72.0,260,75.0, Southpaw,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1,39.0
385,385,Maciej Jewtuszko,72.0,155,76.0, Southpaw,2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,43.0
386,386,Henrique Da Silva Lopes,75.0,240,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
387,387,Chase Gormley,75.0,265,77.0, Orthodox,3.6,0.42,6.03,0.44,3.12,0.42,0.0,1.0,
388,388,Phillip Miller,71.0,185,71.0, Orthodox,1.61,0.54,1.93,0.5,3.62,0.25,1.0,0.6,45.0
389,389,Maiquel Falcao,71.0,185,69.0, Orthodox,1.67,0.55,0.53,0.86,1.0,1.0,0.71,3.0,43.0
390,390,Todd Duffee,75.0,260,78.0, Orthodox,5.93,0.37,2.87,0.56,0.72,0.25,0.9,0.0,38.0
391,391,Marcus Hicks,66.0,155,64.0, Southpaw,1.42,0.43,3.06,0.61,2.7,0.53,0.25,4.0,48.0
392,392,Ode Osbourne,67.0,125,73.0, Southpaw,3.46,0.38,4.44,0.44,1.27,0.27,0.64,0.2,32.0
393,393,Josh Paiva,66.0,125,66.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
394,394,Timo Feucht,75.0,205,79.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
395,395,Austen Lane,78.0,245,80.0, Orthodox,3.43,0.46,2.81,0.44,1.03,0.2,0.0,0.0,36.0
396,396,Maycee Barber,65.0,125,65.0, Switch,4.7,0.53,2.9,0.54,1.44,0.43,0.53,0.1,26.0
397,397,David Dodd,74.0,200,74.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
398,398,Taylor Johnson,72.0,185,74.0, Switch,5.09,0.6,1.13,0.33,8.49,1.0,1.0,0.0,33.0
399,399,Kevin Holland,75.0,185,81.0, Orthodox,4.24,0.49,3.19,0.5,0.85,0.38,0.54,0.6,31.0
400,400,Alex Reyes,71.0,155,73.0, Orthodox,4.04,0.39,10.91,0.4,0.0,0.0,0.0,0.0,37.0
401,401,Mike Swick,73.0,170,77.0, Orthodox,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,44.0
402,402,Dennis Siver,66.0,145,70.0, Orthodox,3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3,45.0
403,403,John Cofer,69.0,155,73.0, Southpaw,2.73,0.41,3.43,0.62,1.22,0.5,0.64,0.0,40.0
404,404,Koji Oishi,68.0,170,69.0, Orthodox,1.43,0.09,17.86,0.43,0.0,0.0,0.0,0.0,46.0
405,405,Martin Day,70.0,145,73.0, Orthodox,3.97,0.45,3.79,0.53,0.72,0.6,0.65,0.5,35.0
406,406,Justin Governale,,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
407,407,Vanessa Melo,65.0,135,65.0, Orthodox,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0,36.0
408,408,Hakeem Dawodu,68.0,145,73.0, Orthodox,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0,32.0
409,409,Themba Gorimbo,73.0,170,77.0, Orthodox,2.53,0.69,1.08,0.46,4.04,0.58,0.78,0.0,33.0
410,410,Gerry Harris,80.0,270,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
411,411,Nassourdine Imavov,75.0,185,75.0, Orthodox,4.53,0.54,3.26,0.61,0.87,0.31,0.76,1.5,29.0
412,412,Michel Quinones,70.0,155,73.0, Orthodox,2.91,0.29,5.98,0.48,0.0,0.0,0.36,0.0,39.0
413,413,Melvin Manhoef,69.0,185,71.0, Orthodox,3.52,0.48,2.64,0.51,0.33,0.25,0.78,0.0,48.0
414,414,Ryuta Sakurai,67.0,183,70.0, Orthodox,1.8,0.48,3.44,0.58,0.52,1.0,0.36,1.6,
415,415,Mike Richman,68.0,135,69.0,,4.06,0.44,3.49,0.43,0.0,0.0,0.76,0.0,38.0
416,416,Pawan Maan,67.0,155,70.0, Orthodox,0.89,0.44,2.98,0.43,0.0,0.0,0.0,0.0,38.0
417,417,Jordan Johnson,74.0,205,79.0, Orthodox,3.45,0.47,2.64,0.53,3.25,0.42,1.0,1.2,35.0
418,418,Antonio Braga Neto,75.0,185,77.0, Orthodox,1.36,0.33,3.92,0.45,3.07,0.37,0.0,0.5,36.0
419,419,Courtney Turner,74.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,420,Chandler Cole,70.0,264,72.0, Orthodox,2.45,0.6,3.59,0.26,0.0,0.0,0.0,0.0,29.0
421,421,Valmir Lazaro,72.0,155,73.0, Orthodox,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0,38.0
422,422,Jong Man Kim,67.0,139,68.0, Orthodox,1.33,0.21,3.0,0.6,0.0,0.0,0.0,0.0,46.0
423,423,Terrell Brown,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
424,424,Cesar Arzamendia,71.0,155,71.0, Orthodox,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4,33.0
425,425,James Zikic,74.0,205,73.0, Orthodox,1.47,0.35,1.6,0.44,0.5,0.25,0.74,0.5,47.0
426,426,Daniel Pereira,70.0,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
427,427,Shingo Kohara,66.0,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
428,428,Semmy Schilt,82.0,265,83.0, Orthodox,1.2,0.5,1.31,0.53,0.0,0.0,0.47,1.1,50.0
429,429,Carl Malenko,71.0,200,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
430,430,Alfonso Alcarez,63.0,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
431,431,Lionel Lanham,,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
432,432,Philip De Fries,77.0,250,79.0, Orthodox,2.3,0.47,3.0,0.37,3.29,0.42,1.0,0.6,38.0
433,433,Jean Matsumoto,66.0,135,68.0, Orthodox,4.76,0.38,4.52,0.51,1.2,0.5,0.56,0.6,24.0
434,434,Daniel Roberts,70.0,170,74.0, Southpaw,0.73,0.2,2.27,0.46,2.46,0.44,0.4,2.5,43.0
435,435,Hamdy Abdelwahab,74.0,264,72.0, Southpaw,3.87,0.52,3.13,0.59,3.0,0.75,0.0,0.0,31.0
436,436,Taylor Moore,70.0,135,70.0, Southpaw,0.2,0.75,2.07,0.42,0.0,0.0,0.25,0.0,30.0
